artwork_type_title,style_title,id,image_id,title,search_term,file_name
Painting,Realism,154495,5bfd7409-b07d-dd6d-8f11-1ebb3ca034e5,Civil War Regalia of Major Levi Gheen McCauley,Realism,5bfd7409-b07d-dd6d-8f11-1ebb3ca034e5.jpg
Painting,Impressionism,69774,1792802f-9146-cd55-2864-f5dc24c65377,North River Shad,Realism,1792802f-9146-cd55-2864-f5dc24c65377.jpg
Painting,Realism,31285,8cb9f5ea-c955-96fd-c2d6-c720b0dbf7d4,Portrait of Mary Adeline Williams,Realism,8cb9f5ea-c955-96fd-c2d6-c720b0dbf7d4.jpg
Painting,Realism,72864,0ba00909-2927-68ce-5c4d-a7534d18c4f4,Riter Fitzgerald,Realism,0ba00909-2927-68ce-5c4d-a7534d18c4f4.jpg
Painting,Impressionism,55494,6efc1bea-c900-28c5-e02a-c14189b10fb3,Peach Blossoms,Realism,6efc1bea-c900-28c5-e02a-c14189b10fb3.jpg
Painting,Realism,2156,438fbefa-e576-bd5f-983f-1c9626cd4a60,Lights of Other Days,Realism,438fbefa-e576-bd5f-983f-1c9626cd4a60.jpg
Painting,Realism,56862,7649eda7-1cc3-2b84-257e-670c0953b26b,Purple Plums,Realism,7649eda7-1cc3-2b84-257e-670c0953b26b.jpg
Painting,Realism,69541,4ecbef85-aec1-7455-e329-28540504fe96,One Dollar Silver Certificate,Realism,4ecbef85-aec1-7455-e329-28540504fe96.jpg
Painting,Impressionism,44018,f7b2db45-f393-653c-07ef-84319b0cdb92,Croquet Scene,Realism,f7b2db45-f393-653c-07ef-84319b0cdb92.jpg
Print,Realism,116584,831e47a0-5cbb-c90c-405d-49521268ca5d,"Babies, from Capitalist Realism",Realism,831e47a0-5cbb-c90c-405d-49521268ca5d.jpg
Painting,Realism,69533,ea1e120f-2a56-99a8-99d8-ea824d466d65,Bird's Nest and Ferns,Realism,ea1e120f-2a56-99a8-99d8-ea824d466d65.jpg
Print,Realism,116585,7519d4e6-05ff-61e1-9787-e3d42707ce1e,"Weekend House, from Capitalist Realism",Realism,7519d4e6-05ff-61e1-9787-e3d42707ce1e.jpg
Painting,Realism,89626,1aa11ac3-944e-93b7-da42-79af1fce71c1,Toning the Bell,Realism,1aa11ac3-944e-93b7-da42-79af1fce71c1.jpg
Print,Realism,116586,4eeef67d-b7fe-dd88-e705-e1b12ef9f711,"Hotel Diana, from Capitalist Realism",Realism,4eeef67d-b7fe-dd88-e705-e1b12ef9f711.jpg
Painting,Realism,120170,c8eacf36-436a-f4df-819e-d8fefbfac1d2,Self-Portrait,Realism,c8eacf36-436a-f4df-819e-d8fefbfac1d2.jpg
Painting,Realism,154496,22609746-bd4b-c9b6-8293-dfd393f00c20,Rack Picture for Dr. Nones,Realism,22609746-bd4b-c9b6-8293-dfd393f00c20.jpg
Painting,Realism,223736,35188a38-1c1d-22e1-aea1-0c5d9f66aaf2,La Madrileñita,Realism,35188a38-1c1d-22e1-aea1-0c5d9f66aaf2.jpg
Painting,Realism,86780,49f45b42-b565-199f-6ef5-f09dea142205,Mother and Child,Realism,49f45b42-b565-199f-6ef5-f09dea142205.jpg
Print,Realism,182958,16f29d9b-fc95-49f3-cf11-f0ab6dc1bf81,You Reap What You Sow,Realism,16f29d9b-fc95-49f3-cf11-f0ab6dc1bf81.jpg
Painting,Realism,120171,1dec252a-a3bd-aa36-8085-96eba58cdf07,"Study for ""An Aragonese Smuggler""",Realism,1dec252a-a3bd-aa36-8085-96eba58cdf07.jpg
Painting,Realism,13742,641c5259-1a92-4a3a-714b-62e09efa3b23,Herself,Realism,641c5259-1a92-4a3a-714b-62e09efa3b23.jpg
Painting,Impressionism,75957,ad02b33a-4aac-03cc-88e4-7db2cc03b854,Mount Washington,Realism,ad02b33a-4aac-03cc-88e4-7db2cc03b854.jpg
Painting,Realism,120154,1cddae1c-99d5-462f-4aa6-128c0732ac11,"Still Life—Strawberries, Nuts, &c.",Realism,1cddae1c-99d5-462f-4aa6-128c0732ac11.jpg
Print,Realism,182964,c6374334-920e-f776-88a3-9e4ca03e329a,Untitled,Realism,c6374334-920e-f776-88a3-9e4ca03e329a.jpg
Painting,Realism,39690,610db6a0-d4f9-13d9-11e7-41c4460859aa,Portrait of Charles Lawrence Hutchinson,Realism,610db6a0-d4f9-13d9-11e7-41c4460859aa.jpg
Painting,Realism,13745,6ea9b674-8204-02b0-66a4-55da1a037b81,Himself,Realism,6ea9b674-8204-02b0-66a4-55da1a037b81.jpg
Print,Realism,192635,0f72d559-4279-4b70-798f-76558813f19b,Untitled,Realism,0f72d559-4279-4b70-798f-76558813f19b.jpg
Painting,Realism,64489,3edec075-6e0b-0ccc-0036-5328de3e064c,Young Woman in Black,Realism,3edec075-6e0b-0ccc-0036-5328de3e064c.jpg
Print,Realism,116587,072fc0c3-d7e1-4c60-1404-1310ca431a55,"Starfighter, from Capitalist Realism",Realism,072fc0c3-d7e1-4c60-1404-1310ca431a55.jpg
Print,Realism,192440,375e0774-546a-b6b5-cbbc-e0561a733d99,Repin and the White-Finnish Savages,Realism,375e0774-546a-b6b5-cbbc-e0561a733d99.jpg
Painting,Realism,68708,b2ddc920-05f9-ad6a-db60-3cf5640c77ca,"Nouvart Dzeron, A Daughter of Armenia",Realism,b2ddc920-05f9-ad6a-db60-3cf5640c77ca.jpg
Painting,Impressionism,25865,5dca7347-c6dc-24dd-d073-d705b9cdc575,The Herring Net,Realism,5dca7347-c6dc-24dd-d073-d705b9cdc575.jpg
Painting,Impressionism,110879,59221fa2-45f9-5674-4fbd-9da3eb648d68,Mrs. Charles Gifford Dyer (Mary Anthony),Realism,59221fa2-45f9-5674-4fbd-9da3eb648d68.jpg
Painting,Realism,157924,64106540-36d7-23eb-0556-c07306075745,Still Life with Currency,Realism,64106540-36d7-23eb-0556-c07306075745.jpg
Painting,Impressionism,9320,9b82ab4a-abee-0f04-5a4f-1fd4039ac341,My Mother,Realism,9b82ab4a-abee-0f04-5a4f-1fd4039ac341.jpg
Print,Realism,192623,2ba03103-176f-469e-ebe2-d131f24a9078,"220 Years of the USSR Academy of Sciences, 1725-1945",Realism,2ba03103-176f-469e-ebe2-d131f24a9078.jpg
Print,Realism,192614,4ad6d805-c1ba-c88a-aeb6-78b0d1fff960,Victory!,Realism,4ad6d805-c1ba-c88a-aeb6-78b0d1fff960.jpg
Painting,Impressionism,110761,8cdc812d-5db0-63a1-8579-eb64fc6884ca,Venetian Glass Workers,Realism,8cdc812d-5db0-63a1-8579-eb64fc6884ca.jpg
Print,Realism,192366,3b341441-f075-5b49-c791-a1f2691ed907,Liberate Our Brothers!,Realism,3b341441-f075-5b49-c791-a1f2691ed907.jpg
Print,Realism,192514,7129f39a-a1c8-59b8-3efc-2db4b56094e9,Greetings to the People of Yugoslavia!,Realism,7129f39a-a1c8-59b8-3efc-2db4b56094e9.jpg
Print,Realism,192613,7d94ba39-b48f-2a76-a0de-1d22ac5ee988,Untitled,Realism,7d94ba39-b48f-2a76-a0de-1d22ac5ee988.jpg
Painting,Realism,869,237c25a2-6051-a8e7-1610-a01938d4deab,The Watermill with the Great Red Roof,Realism,237c25a2-6051-a8e7-1610-a01938d4deab.jpg
Print,Realism,191596,d1dd2a9d-6a10-e2dd-5944-e82301bd27d7,Nurse,Realism,d1dd2a9d-6a10-e2dd-5944-e82301bd27d7.jpg
Print,Realism,192184,3d537087-cfa0-f2f5-e085-8532f34606c1,Welcome!,Realism,3d537087-cfa0-f2f5-e085-8532f34606c1.jpg
Print,Realism,182963,4ec4b754-8277-8a29-43bb-c874cce31eaf,Patriots of Yugoslavia!,Realism,4ec4b754-8277-8a29-43bb-c874cce31eaf.jpg
Print,Realism,182961,412df4bd-6efc-eaa0-2314-20f14e63c250,Untitled,Realism,412df4bd-6efc-eaa0-2314-20f14e63c250.jpg
Print,Realism,192621,3a4dc198-08c5-12ad-84c5-cb4b4ad7949e,The Victory Document,Realism,3a4dc198-08c5-12ad-84c5-cb4b4ad7949e.jpg
Print,Realism,192460,6597f611-6d61-a80a-3831-09d38653fb22,The Land of Suvorov,Realism,6597f611-6d61-a80a-3831-09d38653fb22.jpg
Painting,Realism,136190,89fda02c-4a5d-1c23-b358-827cc99cea4e,Self-Portrait,Realism,89fda02c-4a5d-1c23-b358-827cc99cea4e.jpg
Painting,Realism,72951,b5d37408-a467-6b70-4bfb-9f2cd382474f,J. Frank Currier (1843–1909),Realism,b5d37408-a467-6b70-4bfb-9f2cd382474f.jpg
Print,Realism,192371,fac03361-98a0-f25e-c50b-804be86989da,Ancestors and Descendants,Realism,fac03361-98a0-f25e-c50b-804be86989da.jpg
Print,Realism,159643,d8df028f-16cf-43be-f75a-e681a94a84a0,The Order of Ushakov,Realism,d8df028f-16cf-43be-f75a-e681a94a84a0.jpg
Print,Realism,192574,65927834-bd93-1d54-baeb-a97be130b4b7,A Blow to the Enemy's Rear,Realism,65927834-bd93-1d54-baeb-a97be130b4b7.jpg
Print,Realism,192596,609706a2-cf3d-2f14-71d8-e7f5d0826419,The National Flag of the Polish State has been Raised over Gdansk,Realism,609706a2-cf3d-2f14-71d8-e7f5d0826419.jpg
Painting,Realism,8969,4e074d70-4424-331b-ec89-0776a45d6825,Beggar with Oysters (Philosopher),Realism,4e074d70-4424-331b-ec89-0776a45d6825.jpg
Print,Realism,192417,fd68675c-01be-a4f3-fffe-a0772e1cb323,Narva is Liberated!,Realism,fd68675c-01be-a4f3-fffe-a0772e1cb323.jpg
Painting,Realism,95183,1a087ef7-8455-e5d0-0b2b-9738cd33058c,Beggar with a Duffle Coat (Philosopher),Realism,1a087ef7-8455-e5d0-0b2b-9738cd33058c.jpg
Print,Realism,192592,1f63ee07-59fd-4878-795d-8cb2a3aefe09,To Berlin!,Realism,1f63ee07-59fd-4878-795d-8cb2a3aefe09.jpg
Print,Realism,192412,f36acab7-e3da-1c60-9a11-91180e578947,Glory to the Belorussian Partisans!,Realism,f36acab7-e3da-1c60-9a11-91180e578947.jpg
Print,Realism,182960,ad82879e-5279-a8ff-a17b-b4a89dd62cae,"You're Once Again with Us, Sevastopol!",Realism,ad82879e-5279-a8ff-a17b-b4a89dd62cae.jpg
Print,Realism,192459,5a026eed-f682-a456-b3fe-e76cd2da9086,Donbass Is Reviving!,Realism,5a026eed-f682-a456-b3fe-e76cd2da9086.jpg
Painting,Realism,28862,1d3a275d-45dd-6026-b6ed-d7d8df417a3d,A Peasant Woman Digging in Front of Her Cottage,Realism,1d3a275d-45dd-6026-b6ed-d7d8df417a3d.jpg
Print,Realism,192532,ee899614-40c8-8197-2a94-38d32054976c,A Sacred Duty,Realism,ee899614-40c8-8197-2a94-38d32054976c.jpg
Print,Realism,192616,8598a47a-f68b-a4bc-35a3-af7582bd2f5e,An Inglorious End,Realism,8598a47a-f68b-a4bc-35a3-af7582bd2f5e.jpg
Print,Realism,192416,362a57c4-a898-7339-2358-85c48a6e024e,The Liberators of Pskov,Realism,362a57c4-a898-7339-2358-85c48a6e024e.jpg
Print,Realism,192414,bf258857-b91b-0477-e394-0365d8217a38,The Liberated Ukraine Gathers Its Harvest,Realism,bf258857-b91b-0477-e394-0365d8217a38.jpg
Print,Realism,192615,7f148d38-9965-4340-16a1-46d72b1c578d,He Returned with Victory,Realism,7f148d38-9965-4340-16a1-46d72b1c578d.jpg
Print,Realism,192597,7fc634dd-f457-8b68-4823-387a3b13aa5e,Untitled,Realism,7fc634dd-f457-8b68-4823-387a3b13aa5e.jpg
Print,Realism,192632,fcd9d92e-064c-70d5-e63c-34dbcd88beaa,To the Heroes of the Sky,Realism,fcd9d92e-064c-70d5-e63c-34dbcd88beaa.jpg
Print,Realism,191606,9eac9286-6f07-de4c-9df9-59a1b1781429,Untitled,Realism,9eac9286-6f07-de4c-9df9-59a1b1781429.jpg
Print,Realism,192471,c498fad5-283a-80c5-22ee-bcf2a1830395,Tallinn is Liberated!,Realism,c498fad5-283a-80c5-22ee-bcf2a1830395.jpg
Print,Realism,192476,ad1f7abf-235b-36b0-5de2-40b4e24edceb,The Baltics Are Liberated!,Realism,ad1f7abf-235b-36b0-5de2-40b4e24edceb.jpg
Painting,Realism,146953,5de78980-17d7-8fb5-83de-7b2ae4e997f2,Two Cows and a Young Bull beside a Fence in a Meadow,Realism,5de78980-17d7-8fb5-83de-7b2ae4e997f2.jpg
Print,Realism,192633,6b45bf07-786f-7a9f-de49-4e866ab26f07,Glory to the Pilot-Heroes,Realism,6b45bf07-786f-7a9f-de49-4e866ab26f07.jpg
Print,Realism,192512,f5dd6ca7-1fe7-9565-21ea-bff2b76c44bc,Our Pechenga,Realism,f5dd6ca7-1fe7-9565-21ea-bff2b76c44bc.jpg
Print,Realism,192442,aecf8595-cf37-c88f-e8e2-413c333ece8d,Fruits and Vegetables for the Front!,Realism,aecf8595-cf37-c88f-e8e2-413c333ece8d.jpg
Print,Realism,192629,b24d95a9-3085-6084-9371-7096ce7f8248,"Hail the Fifth Anniversary of the Latvian, Estonian and Lithuanian SSRs!",Realism,b24d95a9-3085-6084-9371-7096ce7f8248.jpg
Print,Realism,182950,c101798c-d402-7cb9-2988-dd7e0a6b0dcb,The Order of Nakhimov,Realism,c101798c-d402-7cb9-2988-dd7e0a6b0dcb.jpg
Print,Realism,192233,df77b01f-60c6-ca3b-2dc1-b3c98201c7db,For May Day!,Realism,df77b01f-60c6-ca3b-2dc1-b3c98201c7db.jpg
Print,Realism,192457,778d42ad-fd84-b875-384c-372a497ac45e,Paris Is Liberated!,Realism,778d42ad-fd84-b875-384c-372a497ac45e.jpg
Print,Realism,192593,da172b3e-c493-2daf-6381-06d67de7b02d,In the Carpathian Mountains,Realism,da172b3e-c493-2daf-6381-06d67de7b02d.jpg
Painting,Realism,43145,2e7e28aa-a77b-c7f8-852b-708c1171f928,View of Delphi with a Procession,Realism,2e7e28aa-a77b-c7f8-852b-708c1171f928.jpg
Print,Realism,192618,8c496437-3aff-e738-b507-5247e6bb3690,Our Cause Is Just! We Are Victorious!,Realism,8c496437-3aff-e738-b507-5247e6bb3690.jpg
Print,Realism,192631,df5a65a8-829c-d65b-b4c0-a43b33d9a525,"Glory to Railway Workers, Heroes of Socialist Labor",Realism,df5a65a8-829c-d65b-b4c0-a43b33d9a525.jpg
Print,Realism,192603,52f060be-38c2-934f-f917-0317f6980fb4,Untitled,Realism,52f060be-38c2-934f-f917-0317f6980fb4.jpg
Painting,Realism,16499,4d03ba14-a01a-d003-404a-cf3f9fb40ede,Jesus Mocked by the Soldiers,Realism,4d03ba14-a01a-d003-404a-cf3f9fb40ede.jpg
Print,Realism,192517,34a711ab-11b7-8fa9-539e-d11a753e1075,Cossack Glory,Realism,34a711ab-11b7-8fa9-539e-d11a753e1075.jpg
Print,Realism,192580,6a413b39-b01d-2a32-ab82-055e4cc0551d,"Continuing the Offensive, Our Forces Are Penetrating Ever Further Into German Territory.",Realism,6a413b39-b01d-2a32-ab82-055e4cc0551d.jpg
Print,Realism,116583,1e0ee697-ea66-107b-a0d4-48cf3f6a0e52,"Magic Window Cleaner II, from Capitalist Realism",Realism,1e0ee697-ea66-107b-a0d4-48cf3f6a0e52.jpg
Painting,Realism,3546,2a2163db-9351-018a-0d65-47be9c84dce8,The Valley of Les Puits-Noir,Realism,2a2163db-9351-018a-0d65-47be9c84dce8.jpg
Painting,19th century,39554,54b7fd5e-3467-f777-45e7-0719400ecfc0,An Alpine Scene,Realism,54b7fd5e-3467-f777-45e7-0719400ecfc0.jpg
Painting,19th century,153993,29d3c6bc-7b53-d13f-a625-0490141c6f10,"Cliffs on the Sea Coast: Small Beach, Sunrise (Falaise au bord de la mer, vu Petite Plage, soleil levant)",Realism,29d3c6bc-7b53-d13f-a625-0490141c6f10.jpg
Painting,20th Century,249427,5bb2d4a1-4e98-eb12-615b-51f8370e5872,Woman before the Mirror,Realism,5bb2d4a1-4e98-eb12-615b-51f8370e5872.jpg
Painting,19th century,27027,e0f47937-a1ee-76b4-6505-35a33119a634,The Rock of Hautepierre,Realism,e0f47937-a1ee-76b4-6505-35a33119a634.jpg
Print,Realism,192362,e68066d6-9225-b7b5-befc-9fd34d0b3661,Victors of the May Day Competition,Realism,e68066d6-9225-b7b5-befc-9fd34d0b3661.jpg
Painting,Realism,897,5ae91cbf-66c5-cf9b-f355-629e458cb063,Pasture in Normandy,Realism,5ae91cbf-66c5-cf9b-f355-629e458cb063.jpg
Print,Realism,116588,4bad36d5-bf67-ef66-b26e-9b1d3e279925,Title Page for portfolio Capitalist Realism,Realism,4bad36d5-bf67-ef66-b26e-9b1d3e279925.jpg
Painting,Realism,253793,38c1cbfd-fbb9-f05c-d743-a6cf1e2f68e9,The Milliners,Realism,38c1cbfd-fbb9-f05c-d743-a6cf1e2f68e9.jpg
Print,Realism,192518,8fd0c0b9-a676-57ef-af60-3e27ff97f43e,Untitled,Realism,8fd0c0b9-a676-57ef-af60-3e27ff97f43e.jpg
Painting,Realism,23333,cd2ebc0d-eea7-d476-1a57-daf8a3976675,Pastoral Scene,Realism,cd2ebc0d-eea7-d476-1a57-daf8a3976675.jpg
Print,Realism,159593,35330642-7ea3-ee44-3d6f-bab61b0d9e5a,Naval Guardsmen,Realism,35330642-7ea3-ee44-3d6f-bab61b0d9e5a.jpg
Print,Realism,192484,83375a21-8ad2-ed0d-2d49-37022ee05251,In the Mountains of Transylvania,Realism,83375a21-8ad2-ed0d-2d49-37022ee05251.jpg
Print,Realism,192372,f7ee7066-a3fe-6aa3-cc91-a7c714b666a9,It Has Come to Pass!,Realism,f7ee7066-a3fe-6aa3-cc91-a7c714b666a9.jpg
Print,Realism,192475,d763ca14-0d05-048e-f465-af32c26a56f4,The Soviet-Finnish Frontier,Realism,d763ca14-0d05-048e-f465-af32c26a56f4.jpg
Painting,19th century,16490,6575c354-8a4f-60d3-ad6f-06fa8d7f9ded,The Brook of Les Puits-Noir,Realism,6575c354-8a4f-60d3-ad6f-06fa8d7f9ded.jpg
Print,Realism,159638,9926eca5-151d-2025-fe0a-5547129bc6f1,A Sea Raid,Realism,9926eca5-151d-2025-fe0a-5547129bc6f1.jpg
Painting,19th century,4428,2e6d08c8-dac0-4f1c-3e56-de3539ceb905,Mère Grégoire,Realism,2e6d08c8-dac0-4f1c-3e56-de3539ceb905.jpg
Painting,19th century,93342,40d69445-feb4-d6d5-bcad-bb142856f0a6,Rêverie (Portrait of Gabrielle Borreau),Realism,40d69445-feb4-d6d5-bcad-bb142856f0a6.jpg
Print,Realism,192608,7b32e04b-246f-0810-2f5f-31b6d4ef4dc3,Untitled,Realism,7b32e04b-246f-0810-2f5f-31b6d4ef4dc3.jpg
Print,Realism,116582,51bd4cf1-acec-666e-a90f-707b5b93aeef,"That Feeling Between the Fingertips, from the portfolio "" Graphics of Capitalist Realism""(1968)",Realism,51bd4cf1-acec-666e-a90f-707b5b93aeef.jpg
Painting,Realism,16636,46c9a3b9-b95e-5b99-005b-0fd3a2e93d88,Hesitation (Madame Monteaux?),Realism,46c9a3b9-b95e-5b99-005b-0fd3a2e93d88.jpg
Painting,19th century,29401,97fe1136-e38d-70b2-336b-ba81cd6b044c,Wooded Landscape,Realism,97fe1136-e38d-70b2-336b-ba81cd6b044c.jpg
Print,Realism,184343,431acafc-2f01-28f1-dbfc-2259708271a7,"And a Special Fear for My Loved Ones, from The Black Woman [formerly The Negro Woman] (published 1946-47)",Realism,431acafc-2f01-28f1-dbfc-2259708271a7.jpg
Print,Realism,184340,0dddb207-d045-6d85-7d2a-3f11f42c75ba,Civil Rights Congress,Realism,0dddb207-d045-6d85-7d2a-3f11f42c75ba.jpg
Print,Japanese (culture or style),33398,db2d0fbb-ad75-b038-cb41-add27d395175,"Iris, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,db2d0fbb-ad75-b038-cb41-add27d395175.jpg
Print,Realism,192617,bf5d8e43-fa56-91c7-1d8d-18493aabb290,Untitled,Realism,bf5d8e43-fa56-91c7-1d8d-18493aabb290.jpg
Painting,20th Century,267240,32df776e-d61f-81cd-c6b8-0eaf682d6851,Contemporary American Sculpture,Realism,32df776e-d61f-81cd-c6b8-0eaf682d6851.jpg
Print,Japanese (culture or style),33386,3a14e0a9-e6a6-d25a-a978-365341d27888,"Fox, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,3a14e0a9-e6a6-d25a-a978-365341d27888.jpg
Print,Japanese (culture or style),33395,33eb3fd1-f53a-d62d-31bf-055730c297f4,"Hawk, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,33eb3fd1-f53a-d62d-31bf-055730c297f4.jpg
Print,Realism,131425,7e00b8ef-0c98-f1da-25e3-57f113665af5,First Day of School,Realism,7e00b8ef-0c98-f1da-25e3-57f113665af5.jpg
Print,Japanese (culture or style),33406,1d1cb2d5-f09e-16c2-c019-3b0f04c4f2df,"Blooming Plum Tree, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,1d1cb2d5-f09e-16c2-c019-3b0f04c4f2df.jpg
Print,Realism,30360,4f0e6c6f-e398-7387-cfdb-71c7e691df74,One Realist Will Always Find Another Realist who Admires His Work,Realism,4f0e6c6f-e398-7387-cfdb-71c7e691df74.jpg
Print,Realism,151433,239aa13b-b9c7-498d-a933-b827d884ff54,"Insect Slant, from Realities and Paradoxes",Realism,239aa13b-b9c7-498d-a933-b827d884ff54.jpg
Print,Japanese (culture or style),33426,0d0fad39-86e4-e6ff-44d3-8ad02c049137,"Two Rabbits, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,0d0fad39-86e4-e6ff-44d3-8ad02c049137.jpg
Print,Japanese (culture or style),33424,ebdf6fdc-939e-f032-e701-df55b03ebb79,"Hotei Smoking his Pipe, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,ebdf6fdc-939e-f032-e701-df55b03ebb79.jpg
Print,Japanese (culture or style),33421,7fe206a1-a597-30ba-ffb5-f2c945325358,"A Philosopher Watching a Pair of Butterflies, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,7fe206a1-a597-30ba-ffb5-f2c945325358.jpg
Painting,20th Century,249426,db9d179d-5a4d-bc1f-f90d-b2f000d1d294,Magic Bubbles,Realism,db9d179d-5a4d-bc1f-f90d-b2f000d1d294.jpg
Print,Japanese (culture or style),33412,a5b8141c-1684-f903-1e6b-0ccb602020ef,"Mount Fuji in Winter, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,a5b8141c-1684-f903-1e6b-0ccb602020ef.jpg
Print,Japanese (culture or style),32472,341ea54e-9fc5-7734-b398-bbe1abc9ea37,Foreign Reflecting-reality Mirror (Ijin shashin kagami no zu),Realism,341ea54e-9fc5-7734-b398-bbe1abc9ea37.jpg
Print,Japanese (culture or style),33415,1ecaafa9-e8cd-8c72-b80b-e0a23b12ef63,"Goddess Riding a Dragon, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,1ecaafa9-e8cd-8c72-b80b-e0a23b12ef63.jpg
Print,Japanese (culture or style),33401,4dc5a09b-cc0b-6741-6100-3bc66b3eb50f,"Chrysanthemums in a Basket, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",Realism,4dc5a09b-cc0b-6741-6100-3bc66b3eb50f.jpg
Print,Realism,192536,9bd5bace-a6cf-db75-cd91-1c9c90ef4533,Glory to the Fighting Youth!,Realism,9bd5bace-a6cf-db75-cd91-1c9c90ef4533.jpg
Print,Realism,199776,0bf3d7b8-c51b-4b85-6886-cfdff369f92d,"When Racism & Sexism Are No Longer Fashionable, What Will Your Art Collection Be Worth?",Realism,0bf3d7b8-c51b-4b85-6886-cfdff369f92d.jpg
Painting,magic realist,249688,33f5940a-7f04-6d02-f9ca-78858f4f163c,Leaves and Shell,Realism,33f5940a-7f04-6d02-f9ca-78858f4f163c.jpg
